"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column.18","Column.19","Column.20","Column.21","Column.22","Day","Month","Hour","Min","Collar and code","sample_code","...4","Species","Class"
"5323","M5","08/09/21","15:37:15",44,5861,438,899.2,386,0,0,0,0,0,0,0,0,0,25,1,23,0.0297,0.0332,"21","09","15","37","335",335,NA,NA,NA
"5324","M5","08/09/21","15:37:16",44,5862,438,899.2,386,0,0,0,0,0,0,0,0,0,25,1,24,0.0267,0.0417,"21","09","15","37","335",335,NA,NA,NA
"5325","M5","08/09/21","15:37:17",44,5863,438,899.2,386,0,0,0,0,0,0,0,0,0,25,1,25,0.0254,0.0427,"21","09","15","37","335",335,NA,NA,NA
"5326","M5","08/09/21","15:37:18",44,5864,439,899.2,387,0,0,0,0,0,0,0,0,0,25,2,26,0.0272,0.033,"21","09","15","37","335",335,NA,NA,NA
"5327","M5","08/09/21","15:37:19",44,5865,439,899.2,387,0,0,0,0,0,0,0,0,0,25,2,27,0.0282,0.0286,"21","09","15","37","335",335,NA,NA,NA
"5328","M5","08/09/21","15:37:20",44,5866,439,899.3,387,0,0,0,21,0,0,0,0,0,25,2,28,0.0313,0.0183,"21","09","15","37","335",335,NA,NA,NA
"5329","M5","08/09/21","15:37:21",44,5867,439,899.3,387,0,0,0,21,0,0,0,0,0,25,2,29,0.0337,0.0128,"21","09","15","37","335",335,NA,NA,NA
"5330","M5","08/09/21","15:37:22",44,5868,439,899.3,386,0,0,0,21,0,0,0,0,0,25,2,30,0.0372,0.005,"21","09","15","37","335",335,NA,NA,NA
"5331","M5","08/09/21","15:37:23",44,5869,439,899.3,386,0,0,0,21,0,0,0,0,0,25,2,31,0.0414,-0.0038,"21","09","15","37","335",335,NA,NA,NA
"5332","M5","08/09/21","15:37:24",44,5870,439,899.3,386,0,0,0,21,0,0,0,0,0,25,2,32,0.0456,-0.0107,"21","09","15","37","335",335,NA,NA,NA
"5333","M5","08/09/21","15:37:25",44,5871,439,899.3,386,0,0,0,21,0,0,0,0,0,25,2,33,0.0494,-0.0151,"21","09","15","37","335",335,NA,NA,NA
"5334","M5","08/09/21","15:37:26",44,5872,439,899.3,386,0,0,0,21,0,0,0,0,0,25,2,34,0.0531,-0.0182,"21","09","15","37","335",335,NA,NA,NA
"5335","M5","08/09/21","15:37:27",44,5873,440,899.3,386,0,0,0,21,0,0,0,0,0,25,3,35,0.058,-0.025,"21","09","15","37","335",335,NA,NA,NA
"5336","M5","08/09/21","15:37:28",44,5874,440,899.3,386,0,0,0,21,0,0,0,0,0,25,3,36,0.0629,-0.0305,"21","09","15","37","335",335,NA,NA,NA
"5337","M5","08/09/21","15:37:29",44,5875,440,899.3,387,0,0,0,21,0,0,0,0,0,25,3,37,0.0685,-0.0375,"21","09","15","37","335",335,NA,NA,NA
"5338","M5","08/09/21","15:37:30",44,5876,440,899.3,387,0,0,0,21,0,0,0,0,0,25,3,38,0.0748,-0.0456,"21","09","15","37","335",335,NA,NA,NA
"5339","M5","08/09/21","15:37:31",44,5877,440,899.3,387,0,0,0,21,0,0,0,0,0,25,3,39,0.08,-0.049,"21","09","15","37","335",335,NA,NA,NA
"5340","M5","08/09/21","15:37:32",44,5878,440,899.2,387,0,0,0,21,0,0,0,0,0,25,3,40,0.0839,-0.047,"21","09","15","37","335",335,NA,NA,NA
"5341","M5","08/09/21","15:37:33",44,5879,440,899.2,386,0,0,0,21,0,0,0,0,0,25,3,41,0.0867,-0.0414,"21","09","15","37","335",335,NA,NA,NA
"5342","M5","08/09/21","15:37:34",44,5880,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,42,0.0897,-0.0373,"21","09","15","37","335",335,NA,NA,NA
"5343","M5","08/09/21","15:37:35",44,5881,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,43,0.0918,-0.0308,"21","09","15","37","335",335,NA,NA,NA
"5344","M5","08/09/21","15:37:36",44,5882,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,44,0.0941,-0.0254,"21","09","15","37","335",335,NA,NA,NA
"5345","M5","08/09/21","15:37:37",44,5883,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,45,0.0965,-0.0215,"21","09","15","37","335",335,NA,NA,NA
"5346","M5","08/09/21","15:37:38",44,5884,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,46,0.0984,-0.0164,"21","09","15","37","335",335,NA,NA,NA
"5347","M5","08/09/21","15:37:39",44,5885,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,47,0.1,-0.0103,"21","09","15","37","335",335,NA,NA,NA
"5348","M5","08/09/21","15:37:40",44,5886,441,899.2,386,0,0,0,21,0,0,0,0,0,25,4,48,0.1015,-0.0052,"21","09","15","37","335",335,NA,NA,NA
"5349","M5","08/09/21","15:37:41",44,5887,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,49,0.1038,-0.0034,"21","09","15","37","335",335,NA,NA,NA
"5350","M5","08/09/21","15:37:42",44,5888,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,50,0.1058,-7e-04,"21","09","15","37","335",335,NA,NA,NA
"5351","M5","08/09/21","15:37:43",44,5889,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,51,0.1076,0.0027,"21","09","15","37","335",335,NA,NA,NA
"5352","M5","08/09/21","15:37:44",44,5890,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,52,0.1098,0.0039,"21","09","15","37","335",335,NA,NA,NA
"5353","M5","08/09/21","15:37:45",44,5891,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,53,0.1115,0.0069,"21","09","15","37","335",335,NA,NA,NA
"5354","M5","08/09/21","15:37:46",44,5892,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,54,0.1127,0.0116,"21","09","15","37","335",335,NA,NA,NA
"5355","M5","08/09/21","15:37:47",44,5893,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,55,0.114,0.015,"21","09","15","37","335",335,NA,NA,NA
"5356","M5","08/09/21","15:37:48",44,5894,442,899.2,386,0,0,0,21,0,0,0,0,0,25,5,56,0.1155,0.0179,"21","09","15","37","335",335,NA,NA,NA
"5357","M5","08/09/21","15:37:49",44,5895,443,899.2,386,0,0,0,21,0,0,0,0,0,25,6,57,0.1173,0.0188,"21","09","15","37","335",335,NA,NA,NA
"5358","M5","08/09/21","15:37:50",44,5896,443,899.2,386,0,0,0,21,0,0,0,0,0,25,6,58,0.1203,0.0155,"21","09","15","37","335",335,NA,NA,NA
"5359","M5","08/09/21","15:37:51",44,5897,444,899.2,385,0,0,0,21,0,0,0,0,0,25,7,59,0.1241,0.0095,"21","09","15","37","335",335,NA,NA,NA
"5360","M5","08/09/21","15:37:52",44,5898,444,899.2,385,0,0,0,21,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5361","M5","08/09/21","15:37:53",44,5899,444,899.2,385,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5362","M5","08/09/21","15:37:54",44,5900,444,899.2,385,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5363","M5","08/09/21","15:37:55",44,5901,444,899.2,386,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5364","M5","08/09/21","15:37:56",44,5902,445,899.2,387,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5365","M5","08/09/21","15:37:57",44,5903,445,899.2,388,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5366","M5","08/09/21","15:37:58",44,5904,445,899.2,387,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5367","M5","08/09/21","15:37:59",44,5905,445,899.2,387,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5368","M5","08/09/21","15:38:00",44,5906,445,899.2,389,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","38","335",335,NA,NA,NA
"5369","M5","08/09/21","15:38:01",44,5907,446,899.2,391,0,0,0,20,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","38","335",335,NA,NA,NA
"5370","R5","08/09/21","15:37:52",44,5898,444,899.2,385,0,0,0,21,0,0,0,0,0,25,7,60,0.1278,0.0045,"21","09","15","37","335",335,NA,NA,NA
"5371","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5372","M3","08/09/21","15:38:06",44,5912,455,899.2,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","335",335,NA,NA,NA
"5373","M3","08/09/21","15:38:11",44,5917,714,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","335",335,NA,NA,NA
"5374","M3","08/09/21","15:38:16",45,5922,644,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5375","M3","08/09/21","15:38:21",45,5927,678,899.2,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5376","M3","08/09/21","15:38:26",45,5932,639,899.2,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5377","M3","08/09/21","15:38:31",45,5937,549,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5378","M3","08/09/21","15:38:36",45,5942,492,899.2,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5379","M3","08/09/21","15:38:41",45,5947,470,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5380","M3","08/09/21","15:38:46",45,5952,459,899.2,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","38","6AA-C6",6,NA,"AA",6
"5381","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5382","M5","08/09/21","15:38:51",0,5957,461,899.2,390,0,0,0,0,0,0,0,0,0,20,-1,1,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5383","M5","08/09/21","15:38:52",0,5958,459,899.2,389,0,0,0,0,0,0,0,0,0,20,-3,2,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5384","M5","08/09/21","15:38:53",0,5959,457,899.2,390,0,0,0,0,0,0,0,0,0,20,-5,3,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5385","M5","08/09/21","15:38:54",0,5960,456,899.2,391,0,0,0,0,0,0,0,0,0,20,-7,4,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5386","M5","08/09/21","15:38:55",0,5961,455,899.2,391,0,0,0,0,0,0,0,0,0,20,-7,5,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5387","M5","08/09/21","15:38:56",0,5962,455,899.2,390,0,0,0,0,0,0,0,0,0,20,-7,6,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5388","M5","08/09/21","15:38:57",0,5963,455,899.2,391,0,0,0,0,0,0,0,0,0,20,-7,7,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5389","M5","08/09/21","15:38:58",0,5964,455,899.2,391,0,0,0,0,0,0,0,0,0,20,-8,8,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5390","M5","08/09/21","15:38:59",0,5965,455,899.2,391,0,0,0,0,0,0,0,0,0,20,-8,9,0,0,"21","09","15","38",NA,NA,NA,NA,NA
"5391","M5","08/09/21","15:39:00",0,5966,454,899.2,391,0,0,0,0,0,0,0,0,0,25,-8,10,0,0,"21","09","15","39",NA,NA,NA,NA,NA
"5392","M5","08/09/21","15:39:01",0,5967,454,899.2,391,0,0,0,0,0,0,0,0,0,25,-8,11,0,0,"21","09","15","39",NA,NA,NA,NA,NA
"5393","M5","08/09/21","15:39:02",45,5968,454,899.2,391,0,0,0,0,0,0,0,0,0,25,-8,12,0,0,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5394","M5","08/09/21","15:39:03",45,5969,454,899.2,391,0,0,0,21,0,0,0,0,0,25,-8,13,-0.0184,-0.3083,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5395","M5","08/09/21","15:39:04",45,5970,454,899.2,391,0,0,0,21,0,0,0,0,0,25,-8,14,0.0109,-0.1833,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5396","M5","08/09/21","15:39:05",45,5971,455,899.2,391,0,0,0,21,0,0,0,0,0,25,-8,15,0.0501,-0.1636,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5397","M5","08/09/21","15:39:06",45,5972,455,899.2,390,0,0,0,21,0,0,0,0,0,25,-8,16,0.0832,-0.141,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5398","M5","08/09/21","15:39:07",45,5973,455,899.2,390,0,0,0,21,0,0,0,0,0,25,-7,17,0.092,-0.0695,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5399","M5","08/09/21","15:39:08",45,5974,455,899.2,390,0,0,0,21,0,0,0,0,0,25,-7,18,0.1031,-0.0381,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5400","M5","08/09/21","15:39:09",45,5975,455,899.2,389,0,0,0,21,0,0,0,0,0,25,-7,19,0.1053,0.0043,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5401","M5","08/09/21","15:39:10",45,5976,455,899.2,390,0,0,0,21,0,0,0,0,0,25,-7,20,0.1019,0.0461,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5402","M5","08/09/21","15:39:11",45,5977,455,899.2,389,0,0,0,0,0,0,0,0,0,25,-7,21,0.096,0.0797,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5403","M5","08/09/21","15:39:12",45,5978,455,899.2,389,0,0,0,0,0,0,0,0,0,25,-7,22,0.0963,0.083,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5404","M5","08/09/21","15:39:13",45,5979,455,899.2,389,0,0,0,0,0,0,0,0,0,25,-7,23,0.1008,0.0728,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5405","M5","08/09/21","15:39:14",45,5980,455,899.2,390,0,0,0,21,0,0,0,0,0,25,-7,24,0.1031,0.0723,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5406","M5","08/09/21","15:39:15",45,5981,456,899.2,390,0,0,0,21,0,0,0,0,0,25,-7,25,0.1061,0.0697,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5407","M5","08/09/21","15:39:16",45,5982,456,899.2,390,0,0,0,0,0,0,0,0,0,25,-7,26,0.1063,0.0769,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5408","M5","08/09/21","15:39:17",45,5983,456,899.2,390,0,0,0,0,0,0,0,0,0,25,-7,27,0.1046,0.0885,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5409","M5","08/09/21","15:39:18",45,5984,456,899.3,390,0,0,0,0,0,0,0,0,0,25,-7,28,0.1015,0.1016,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5410","M5","08/09/21","15:39:19",45,5985,456,899.3,390,0,0,0,0,0,0,0,0,0,25,-7,29,0.0978,0.1141,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5411","M5","08/09/21","15:39:20",45,5986,456,899.3,390,0,0,0,0,0,0,0,0,0,25,-7,30,0.0937,0.1247,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5412","M5","08/09/21","15:39:21",45,5987,456,899.3,390,0,0,0,0,0,0,0,0,0,25,-7,31,0.0896,0.1335,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5413","M5","08/09/21","15:39:22",45,5988,455,899.3,389,0,0,0,0,0,0,0,0,0,25,-7,32,0.0832,0.1481,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5414","M5","08/09/21","15:39:23",45,5989,456,899.3,389,0,0,0,0,0,0,0,0,0,25,-7,33,0.0794,0.1512,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5415","M5","08/09/21","15:39:24",45,5990,456,899.3,390,0,0,0,0,0,0,0,0,0,25,-7,34,0.0777,0.1461,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5416","M5","08/09/21","15:39:25",45,5991,456,899.3,389,0,0,0,0,0,0,0,0,0,25,-6,35,0.0779,0.1356,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5417","M5","08/09/21","15:39:26",45,5992,456,899.3,389,0,0,0,0,0,0,0,0,0,25,-6,36,0.0767,0.1316,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5418","M5","08/09/21","15:39:27",45,5993,456,899.2,389,0,0,0,0,0,0,0,0,0,25,-7,37,0.0732,0.1367,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5419","M5","08/09/21","15:39:28",45,5994,456,899.2,390,0,0,0,0,0,0,0,0,0,25,-7,38,0.0687,0.1439,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5420","M5","08/09/21","15:39:29",45,5995,456,899.2,390,0,0,0,0,0,0,0,0,0,25,-7,39,0.0652,0.1471,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5421","M5","08/09/21","15:39:30",45,5996,456,899.2,390,0,0,0,0,0,0,0,0,0,25,-7,40,0.0631,0.1444,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5422","M5","08/09/21","15:39:31",45,5997,456,899.2,390,0,0,0,0,0,0,0,0,0,25,-6,41,0.0634,0.1336,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5423","M5","08/09/21","15:39:32",45,5998,457,899.2,390,0,0,0,0,0,0,0,0,0,25,-6,42,0.066,0.1164,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5424","M5","08/09/21","15:39:33",45,5999,457,899.2,390,0,0,0,0,0,0,0,0,0,25,-5,43,0.0701,0.0959,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5425","M5","08/09/21","15:39:34",45,6000,457,899.2,389,0,0,0,0,0,0,0,0,0,25,-5,44,0.074,0.0792,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5426","M5","08/09/21","15:39:35",45,6001,457,899.2,390,0,0,0,0,0,0,0,0,0,25,-5,45,0.0777,0.0654,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5427","M5","08/09/21","15:39:36",45,6002,457,899.2,389,0,0,0,21,0,0,0,0,0,25,-5,46,0.0821,0.0508,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5428","M5","08/09/21","15:39:37",45,6003,458,899.2,390,0,0,0,21,0,0,0,0,0,25,-4,47,0.0873,0.0348,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5429","M5","08/09/21","15:39:38",45,6004,458,899.2,390,0,0,0,21,0,0,0,0,0,25,-4,48,0.0938,0.0166,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5430","M5","08/09/21","15:39:39",45,6005,459,899.2,390,0,0,0,21,0,0,0,0,0,25,-4,49,0.0998,0.0019,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5431","M5","08/09/21","15:39:40",45,6006,459,899.2,389,0,0,0,21,0,0,0,0,0,25,-4,50,0.1048,-0.007,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5432","M5","08/09/21","15:39:41",45,6007,459,899.2,389,0,0,0,21,0,0,0,0,0,25,-4,51,0.1092,-0.0131,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5433","M5","08/09/21","15:39:42",45,6008,459,899.2,389,0,0,0,21,0,0,0,0,0,25,-3,52,0.1135,-0.0178,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5434","M5","08/09/21","15:39:43",45,6009,459,899.2,389,0,0,0,21,0,0,0,0,0,25,-3,53,0.1183,-0.0238,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5435","M5","08/09/21","15:39:44",45,6010,460,899.2,389,0,0,0,21,0,0,0,0,0,25,-3,54,0.1234,-0.0305,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5436","M5","08/09/21","15:39:45",45,6011,460,899.2,390,0,0,0,21,0,0,0,0,0,25,-2,55,0.1284,-0.0361,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5437","M5","08/09/21","15:39:46",45,6012,460,899.2,390,0,0,0,21,0,0,0,0,0,25,-2,56,0.1334,-0.041,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5438","M5","08/09/21","15:39:47",45,6013,461,899.2,390,0,0,0,21,0,0,0,0,0,25,-2,57,0.1383,-0.0453,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5439","M5","08/09/21","15:39:48",45,6014,461,899.2,390,0,0,0,21,0,0,0,0,0,25,-1,58,0.1431,-0.0484,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5440","M5","08/09/21","15:39:49",45,6015,461,899.2,390,0,0,0,21,0,0,0,0,0,25,-1,59,0.1478,-0.0511,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5441","M5","08/09/21","15:39:50",45,6016,461,899.2,390,0,0,0,21,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5442","M5","08/09/21","15:39:51",45,6017,462,899.2,390,0,0,0,20,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5443","M5","08/09/21","15:39:52",45,6018,462,899.2,390,0,0,0,20,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5444","M5","08/09/21","15:39:53",45,6019,462,899.2,390,0,0,0,20,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5445","M5","08/09/21","15:39:54",45,6020,463,899.2,389,0,0,0,20,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5446","M5","08/09/21","15:39:55",45,6021,463,899.2,391,0,0,0,20,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5447","M5","08/09/21","15:39:56",45,6022,463,899.2,392,0,0,0,20,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5448","R5","08/09/21","15:39:50",45,6016,461,899.2,390,0,0,0,21,0,0,0,0,0,25,-1,60,0.1524,-0.053,"21","09","15","39","6AA-C6",6,NA,"AA",6
"5449","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5450","M3","08/09/21","15:40:00",45,6026,464,899.2,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5451","M3","08/09/21","15:40:05",45,6031,466,899.2,394,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5452","M3","08/09/21","15:40:10",46,6036,467,899.2,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5453","M3","08/09/21","15:40:15",46,6041,469,899.2,393,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5454","M3","08/09/21","15:40:20",46,6046,471,899.2,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5455","M3","08/09/21","15:40:25",46,6051,472,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5456","M3","08/09/21","15:40:30",46,6056,471,899.2,392,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5457","M3","08/09/21","15:40:35",46,6061,474,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5458","M3","08/09/21","15:40:40",46,6066,467,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5459","M3","08/09/21","15:40:45",46,6071,463,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5460","M3","08/09/21","15:40:50",46,6076,469,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5461","M3","08/09/21","15:40:55",46,6081,477,899.2,391,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","15","40","6AA-C6",6,NA,"AA",6
"5462","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5463","M5","08/09/21","15:41:00",0,6086,487,899.2,391,0,0,0,0,0,0,0,0,0,20,3,1,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5464","M5","08/09/21","15:41:01",0,6087,489,899.2,390,0,0,0,0,0,0,0,0,0,20,5,2,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5465","M5","08/09/21","15:41:02",0,6088,491,899.2,390,0,0,0,0,0,0,0,0,0,20,6,3,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5466","M5","08/09/21","15:41:03",0,6089,492,899.2,390,0,0,0,0,0,0,0,0,0,20,8,4,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5467","M5","08/09/21","15:41:04",0,6090,494,899.2,390,0,0,0,0,0,0,0,0,0,20,9,5,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5468","M5","08/09/21","15:41:05",0,6091,496,899.2,389,0,0,0,0,0,0,0,0,0,20,11,6,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5469","M5","08/09/21","15:41:06",0,6092,497,899.2,389,0,0,0,0,0,0,0,0,0,20,12,7,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5470","M5","08/09/21","15:41:07",0,6093,498,899.2,389,0,0,0,0,0,0,0,0,0,20,14,8,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5471","M5","08/09/21","15:41:08",0,6094,499,899.2,390,0,0,0,0,0,0,0,0,0,20,14,9,0,0,"21","09","15","41",NA,NA,NA,NA,NA
"5472","M5","08/09/21","15:41:09",46,6095,500,899.2,389,0,0,0,0,0,0,0,0,0,25,15,10,0,0,"21","09","15","41","6AA-C6",6,NA,"AA",6
"5473","M5","08/09/21","15:41:10",46,6096,500,899.2,389,0,0,0,0,0,0,0,0,0,25,15,11,0,0,"21","09","15","41","6AA-C6",6,NA,"AA",6
"5474","M5","08/09/21","15:41:11",46,6097,500,899.2,389,0,0,0,0,0,0,0,0,0,25,16,12,0,0,"21","09","15","41","6AA-C6",6,NA,"AA",6
"5475","M5","08/09/21","15:41:12",46,6098,500,899.2,389,0,0,0,0,0,0,0,0,0,25,16,13,0.2645,0.3245,"21","09","15","41","6AA-C6",6,NA,"AA",6
