"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","25","11","60","0.2006","0.1983","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2","(subplot)"
"875","M5",2022-04-28,1899-12-31 08:34:13,192,2764,486,906,412,0,0,0,0,0,0,0,0,0,20,-2,8,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"876","M5",2022-04-28,1899-12-31 08:34:14,192,2765,486,906,412,0,0,0,0,0,0,0,0,0,20,-2,9,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"877","M5",2022-04-28,1899-12-31 08:34:15,192,2766,485,906,411,0,0,0,0,0,0,0,0,0,25,-3,10,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"878","M5",2022-04-28,1899-12-31 08:34:16,192,2767,485,906,411,0,0,0,0,0,0,0,0,0,25,-3,11,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"879","M5",2022-04-28,1899-12-31 08:34:17,192,2768,485,906,411,0,0,0,0,0,0,0,0,0,25,-4,12,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"880","M5",2022-04-28,1899-12-31 08:34:18,192,2769,484,906,412,0,0,0,21,0,0,0,0,0,25,-4,13,-0.3565,-0.5943,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"881","M5",2022-04-28,1899-12-31 08:34:19,192,2770,484,906,411,0,0,0,21,0,0,0,0,0,25,-4,14,-0.2774,-0.5938,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"882","M5",2022-04-28,1899-12-31 08:34:20,192,2771,484,906,411,0,0,0,21,0,0,0,0,0,25,-4,15,-0.2157,-0.5569,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"883","M5",2022-04-28,1899-12-31 08:34:21,192,2772,484,906,411,0,0,0,21,0,0,0,0,0,25,-4,16,-0.1904,-0.4566,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"884","M5",2022-04-28,1899-12-31 08:34:22,192,2773,484,906,411,0,0,0,21,0,0,0,0,0,25,-4,17,-0.1686,-0.4004,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"885","M5",2022-04-28,1899-12-31 08:34:23,192,2774,484,906,412,0,0,0,21,0,0,0,0,0,25,-4,18,-0.135,-0.4017,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"886","M5",2022-04-28,1899-12-31 08:34:24,192,2775,485,906,411,0,0,0,21,0,0,0,0,0,25,-4,19,-0.096,-0.4171,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"887","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","M3",2022-04-28,1899-12-31 08:34:26,192,2777,485,906,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"889","M3",2022-04-28,1899-12-31 08:34:31,192,2782,485,906,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"890","M3",2022-04-28,1899-12-31 08:34:36,192,2787,486,906,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"891","M3",2022-04-28,1899-12-31 08:34:41,192,2792,487,906,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"892","M3",2022-04-28,1899-12-31 08:34:46,192,2797,489,906,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"893","M3",2022-04-28,1899-12-31 08:34:51,192,2802,490,906,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"894","M3",2022-04-28,1899-12-31 08:34:56,192,2807,491,906,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"895","M3",2022-04-28,1899-12-31 08:35:01,192,2812,492,906,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"896","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","M5",2022-04-28,1899-12-31 08:35:03,192,2814,493,906,412,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"898","M5",2022-04-28,1899-12-31 08:35:04,192,2815,493,906,412,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"899","M5",2022-04-28,1899-12-31 08:35:05,192,2816,493,906,412,0,0,0,0,0,0,0,0,0,20,1,3,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"900","M5",2022-04-28,1899-12-31 08:35:06,192,2817,494,906,412,0,0,0,0,0,0,0,0,0,20,1,4,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"901","M5",2022-04-28,1899-12-31 08:35:07,192,2818,494,906,412,0,0,0,0,0,0,0,0,0,20,1,5,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"902","M5",2022-04-28,1899-12-31 08:35:08,192,2819,494,906,411,0,0,0,0,0,0,0,0,0,20,1,6,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"903","M5",2022-04-28,1899-12-31 08:35:09,192,2820,494,906,411,0,0,0,0,0,0,0,0,0,20,1,7,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"904","M5",2022-04-28,1899-12-31 08:35:10,192,2821,494,906,412,0,0,0,0,0,0,0,0,0,20,1,8,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"905","M5",2022-04-28,1899-12-31 08:35:11,192,2822,494,906,412,0,0,0,0,0,0,0,0,0,20,2,9,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"906","M5",2022-04-28,1899-12-31 08:35:12,192,2823,495,906,412,0,0,0,0,0,0,0,0,0,25,2,10,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"907","M5",2022-04-28,1899-12-31 08:35:13,192,2824,495,906,412,0,0,0,0,0,0,0,0,0,25,2,11,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"908","M5",2022-04-28,1899-12-31 08:35:15,192,2825,495,906,412,0,0,0,0,0,0,0,0,0,25,3,12,0,0,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"909","M5",2022-04-28,1899-12-31 08:35:16,192,2826,496,906,411,0,0,0,21,0,0,0,0,0,25,3,13,0.4033,0.2668,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"910","M5",2022-04-28,1899-12-31 08:35:17,192,2827,496,906,413,0,0,0,0,0,0,0,0,0,25,3,14,0.3958,0.3651,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"911","M5",2022-04-28,1899-12-31 08:35:18,192,2828,496,906,413,0,0,0,0,0,0,0,0,0,25,4,15,0.3709,0.4343,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"912","M5",2022-04-28,1899-12-31 08:35:19,192,2829,497,906,413,0,0,0,0,0,0,0,0,0,25,4,16,0.3459,0.4632,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"913","M5",2022-04-28,1899-12-31 08:35:20,192,2830,497,906,413,0,0,0,0,0,0,0,0,0,25,4,17,0.3415,0.4252,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"914","M5",2022-04-28,1899-12-31 08:35:21,192,2831,497,906,412,0,0,0,0,0,0,0,0,0,25,4,18,0.3393,0.3997,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"915","M5",2022-04-28,1899-12-31 08:35:22,192,2832,497,906,412,0,0,0,0,0,0,0,0,0,25,5,19,0.3375,0.3837,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"916","M5",2022-04-28,1899-12-31 08:35:23,192,2833,498,906,412,0,0,0,0,0,0,0,0,0,25,5,20,0.344,0.3505,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"917","M5",2022-04-28,1899-12-31 08:35:24,192,2834,498,906,412,0,0,0,0,0,0,0,0,0,25,5,21,0.3498,0.3316,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"918","M5",2022-04-28,1899-12-31 08:35:25,192,2835,498,906,412,0,0,0,0,0,0,0,0,0,25,6,22,0.3508,0.3337,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"919","M5",2022-04-28,1899-12-31 08:35:26,192,2836,499,906,412,0,0,0,0,0,0,0,0,0,25,6,23,0.3502,0.3399,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"920","M5",2022-04-28,1899-12-31 08:35:27,192,2837,499,906,411,0,0,0,0,0,0,0,0,0,25,6,24,0.35,0.3429,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"921","M5",2022-04-28,1899-12-31 08:35:28,192,2838,499,906,412,0,0,0,0,0,0,0,0,0,25,6,25,0.344,0.3635,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"922","M5",2022-04-28,1899-12-31 08:35:29,192,2839,499,906,412,0,0,0,0,0,0,0,0,0,25,6,26,0.3333,0.3939,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"923","M5",2022-04-28,1899-12-31 08:35:30,192,2840,499,906,412,0,0,0,0,0,0,0,0,0,25,6,27,0.3199,0.4251,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"924","M5",2022-04-28,1899-12-31 08:35:31,192,2841,499,906,411,0,0,0,0,0,0,0,0,0,25,6,28,0.3062,0.4497,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"925","M5",2022-04-28,1899-12-31 08:35:32,192,2842,499,906,411,0,0,0,0,0,0,0,0,0,25,7,29,0.2959,0.4574,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"926","M5",2022-04-28,1899-12-31 08:35:33,192,2843,500,906,411,0,0,0,0,0,0,0,0,0,25,7,30,0.2909,0.4458,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"927","M5",2022-04-28,1899-12-31 08:35:34,192,2844,500,906,411,0,0,0,0,0,0,0,0,0,25,7,31,0.288,0.4295,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"928","M5",2022-04-28,1899-12-31 08:35:35,192,2845,500,906,412,0,0,0,0,0,0,0,0,0,25,7,32,0.2822,0.426,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"929","M5",2022-04-28,1899-12-31 08:35:36,192,2846,500,906,412,0,0,0,0,0,0,0,0,0,25,7,33,0.2733,0.4343,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"930","M5",2022-04-28,1899-12-31 08:35:37,192,2847,500,906,411,0,0,0,0,0,0,0,0,0,25,7,34,0.265,0.4387,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"931","M5",2022-04-28,1899-12-31 08:35:38,192,2848,500,906,411,0,0,0,0,0,0,0,0,0,25,8,35,0.261,0.4277,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"932","M5",2022-04-28,1899-12-31 08:35:39,192,2849,501,906,412,0,0,0,0,0,0,0,0,0,25,8,36,0.2594,0.4098,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"933","M5",2022-04-28,1899-12-31 08:35:40,192,2850,501,906,411,0,0,0,0,0,0,0,0,0,25,8,37,0.2584,0.3932,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"934","M5",2022-04-28,1899-12-31 08:35:41,192,2851,501,906,411,0,0,0,0,0,0,0,0,0,25,9,38,0.2575,0.3789,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"935","M5",2022-04-28,1899-12-31 08:35:42,192,2852,502,906,411,0,0,0,0,0,0,0,0,0,25,9,39,0.2579,0.3619,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"936","M5",2022-04-28,1899-12-31 08:35:43,192,2853,502,906,411,0,0,0,0,0,0,0,0,0,25,10,40,0.2608,0.3388,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"937","M5",2022-04-28,1899-12-31 08:35:44,192,2854,503,906,411,0,0,0,0,0,0,0,0,0,25,10,41,0.2639,0.3188,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"938","M5",2022-04-28,1899-12-31 08:35:45,192,2855,503,906,412,0,0,0,0,0,0,0,0,0,25,10,42,0.2663,0.3036,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"939","M5",2022-04-28,1899-12-31 08:35:46,192,2856,503,906,412,0,0,0,0,0,0,0,0,0,25,10,43,0.2671,0.2968,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"940","M5",2022-04-28,1899-12-31 08:35:47,192,2857,503,906,411,0,0,0,0,0,0,0,0,0,25,10,44,0.2663,0.2964,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"941","M5",2022-04-28,1899-12-31 08:35:48,192,2858,503,906,411,0,0,0,0,0,0,0,0,0,25,10,45,0.2652,0.2972,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"942","M5",2022-04-28,1899-12-31 08:35:49,192,2859,503,906,411,0,0,0,0,0,0,0,0,0,25,10,46,0.2643,0.2972,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"943","M5",2022-04-28,1899-12-31 08:35:50,192,2860,503,906,411,0,0,0,0,0,0,0,0,0,25,11,47,0.2632,0.2978,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"944","M5",2022-04-28,1899-12-31 08:35:51,192,2861,503,906,411,0,0,0,0,0,0,0,0,0,25,11,48,0.2618,0.2996,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"945","M5",2022-04-28,1899-12-31 08:35:52,192,2862,504,906,411,0,0,0,0,0,0,0,0,0,25,11,49,0.2604,0.301,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"946","M5",2022-04-28,1899-12-31 08:35:53,192,2863,504,906,412,0,0,0,0,0,0,0,0,0,25,11,50,0.2593,0.301,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"947","M5",2022-04-28,1899-12-31 08:35:54,192,2864,504,906,412,0,0,0,0,0,0,0,0,0,25,11,51,0.259,0.2986,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"948","M5",2022-04-28,1899-12-31 08:35:55,192,2865,504,906,412,0,0,0,0,0,0,0,0,0,25,12,52,0.2591,0.2946,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"949","M5",2022-04-28,1899-12-31 08:35:56,192,2866,505,906,412,0,0,0,0,0,0,0,0,0,25,12,53,0.2594,0.2903,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"950","M5",2022-04-28,1899-12-31 08:35:57,192,2867,505,906,412,0,0,0,0,0,0,0,0,0,25,13,54,0.2606,0.2833,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"951","M5",2022-04-28,1899-12-31 08:35:58,192,2868,506,906,411,0,0,0,0,0,0,0,0,0,25,13,55,0.2619,0.2764,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"952","M5",2022-04-28,1899-12-31 08:35:59,192,2869,506,906,411,0,0,0,0,0,0,0,0,0,25,13,56,0.2627,0.2724,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"953","M5",2022-04-28,1899-12-31 08:36:00,192,2870,506,906,411,0,0,0,0,0,0,0,0,0,25,13,57,0.2629,0.2709,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"954","M5",2022-04-28,1899-12-31 08:36:01,192,2871,506,906,411,0,0,0,0,0,0,0,0,0,25,13,58,0.2633,0.2689,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"955","M5",2022-04-28,1899-12-31 08:36:02,192,2872,506,906.1,412,0,0,0,0,0,0,0,0,0,25,13,59,0.2634,0.2679,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"956","M5",2022-04-28,1899-12-31 08:36:03,192,2873,506,906.1,412,0,0,0,0,0,0,0,0,0,25,14,60,0.2634,0.2678,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"957","M5",2022-04-28,1899-12-31 08:36:04,192,2874,507,906.1,412,0,0,0,20,0,0,0,0,0,25,14,60,0.2634,0.2678,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"958","M5",2022-04-28,1899-12-31 08:36:05,192,2875,507,906.1,411,0,0,0,20,0,0,0,0,0,25,14,60,0.2634,0.2678,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"959","R5",2022-04-28,1899-12-31 08:36:03,192,2873,506,906.1,412,0,0,0,0,0,0,0,0,0,25,14,60,0.2634,0.2678,"20","2-","18","9-",2,"155",2022-04-28,3,NA,155,NA,NA
"960","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","Zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","M3",2022-04-28,1899-12-31 08:36:38,193,2908,479,906,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"963","M3",2022-04-28,1899-12-31 08:36:43,193,2913,484,905.9,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"964","M3",2022-04-28,1899-12-31 08:36:48,193,2918,485,905.8,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"965","M3",2022-04-28,1899-12-31 08:36:53,193,2923,483,905.7,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"966","M3",2022-04-28,1899-12-31 08:36:58,193,2928,481,905.6,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"967","M3",2022-04-28,1899-12-31 08:37:03,193,2933,486,905.6,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"968","M3",2022-04-28,1899-12-31 08:37:08,193,2938,489,905.7,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"969","M3",2022-04-28,1899-12-31 08:37:13,193,2943,488,905.7,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"970","M3",2022-04-28,1899-12-31 08:37:18,193,2948,495,905.7,409,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"971","M3",2022-04-28,1899-12-31 08:37:23,193,2953,499,905.7,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"972","M3",2022-04-28,1899-12-31 08:37:28,193,2958,503,905.7,413,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"973","M3",2022-04-28,1899-12-31 08:37:33,193,2963,509,905.7,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"974","M3",2022-04-28,1899-12-31 08:37:38,193,2968,528,905.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"975","M3",2022-04-28,1899-12-31 08:37:43,193,2973,554,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"976","M3",2022-04-28,1899-12-31 08:37:48,193,2978,637,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"977","M3",2022-04-28,1899-12-31 08:37:53,193,2983,649,905.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"978","M3",2022-04-28,1899-12-31 08:37:58,193,2988,946,905.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"979","M3",2022-04-28,1899-12-31 08:38:03,193,2993,1001,905.7,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"980","M3",2022-04-28,1899-12-31 08:38:08,193,2998,992,905.7,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"981","M3",2022-04-28,1899-12-31 08:38:13,193,3003,949,905.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"982","M3",2022-04-28,1899-12-31 08:38:18,193,3008,910,905.8,412,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"983","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","M5",2022-04-28,1899-12-31 08:38:24,193,3014,871,905.8,411,0,0,0,0,0,0,0,0,0,20,-3,1,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"985","M5",2022-04-28,1899-12-31 08:38:25,193,3015,868,905.8,411,0,0,0,0,0,0,0,0,0,20,-5,2,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"986","M5",2022-04-28,1899-12-31 08:38:26,193,3016,866,905.8,411,0,0,0,0,0,0,0,0,0,20,-7,3,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"987","M5",2022-04-28,1899-12-31 08:38:27,193,3017,864,905.8,412,0,0,0,0,0,0,0,0,0,20,-10,4,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"988","M5",2022-04-28,1899-12-31 08:38:28,193,3018,861,905.8,412,0,0,0,0,0,0,0,0,0,20,-12,5,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"989","M5",2022-04-28,1899-12-31 08:38:29,193,3019,860,905.8,411,0,0,0,0,0,0,0,0,0,20,-14,6,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"990","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","M3",2022-04-28,1899-12-31 08:38:31,193,3021,856,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"992","M3",2022-04-28,1899-12-31 08:38:36,193,3026,852,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"993","M3",2022-04-28,1899-12-31 08:38:41,193,3031,851,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"994","M3",2022-04-28,1899-12-31 08:38:46,193,3036,849,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"995","M3",2022-04-28,1899-12-31 08:38:51,193,3041,852,905.8,410,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"996","M3",2022-04-28,1899-12-31 08:38:56,193,3046,854,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"997","M3",2022-04-28,1899-12-31 08:39:01,193,3051,856,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"998","M3",2022-04-28,1899-12-31 08:39:06,193,3056,859,905.8,411,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"999","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","M5",2022-04-28,1899-12-31 08:39:08,193,3058,861,905.8,411,0,0,0,0,0,0,0,0,0,20,1,1,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"1001","M5",2022-04-28,1899-12-31 08:39:09,193,3059,861,905.8,411,0,0,0,0,0,0,0,0,0,20,1,2,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"1002","M5",2022-04-28,1899-12-31 08:39:10,193,3060,862,905.8,411,0,0,0,0,0,0,0,0,0,20,2,3,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"1003","M5",2022-04-28,1899-12-31 08:39:11,193,3061,863,905.8,411,0,0,0,0,0,0,0,0,0,20,3,4,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
"1004","M5",2022-04-28,1899-12-31 08:39:12,193,3062,864,905.8,411,0,0,0,0,0,0,0,0,0,20,4,5,0,0,"20","2-","18","9-",2,"145",2022-04-28,3,NA,145,NA,NA
